x,y
0.5,8.539597796004454
0.5510204081632653,9.25352099534772
0.6020408163265306,10.107019949024467
0.653061224489796,11.325847543628408
0.7040816326530612,12.865163410295748
0.7551020408163265,14.586494801530073
0.8061224489795918,16.595501859845125
0.8571428571428572,18.717218819617198
0.9081632653061225,20.933757554531173
0.9591836734693877,23.196977293236962
1.010204081632653,25.41593051619943
1.0612244897959184,27.472509870158103
1.1122448979591837,29.370806085164002
1.163265306122449,30.83256855507515
1.2142857142857144,32.09740666047055
1.2653061224489797,32.91679419034838
1.316326530612245,33.40956972877529
1.3673469387755102,33.54991060360429
1.4183673469387754,33.374595739398096
1.469387755102041,32.99310580128026
1.5204081632653061,32.3163964380748
1.5714285714285714,31.55094690803931
1.6224489795918369,30.78120407295234
1.6734693877551021,29.999701869057553
1.7244897959183674,29.430280954577842
1.7755102040816326,28.921486269835032
1.8265306122448979,28.760404035364793
1.8775510204081634,28.77921503480248
1.9285714285714286,29.146628946128065
1.9795918367346939,29.754874436492766
2.0306122448979593,30.66625900111927
2.0816326530612246,31.77882288940756
2.13265306122449,33.04893605930721
2.183673469387755,34.402950999569654
2.2346938775510203,35.77208751151005
2.2857142857142856,37.037993012972215
2.336734693877551,38.22213069333833
2.387755102040816,39.07479617531751
2.438775510204082,39.7476142248792
2.489795918367347,40.04146838212786
2.5408163265306123,40.04546409460644
2.5918367346938775,39.79942550107652
2.642857142857143,39.16606456565926
2.693877551020408,38.373816058159974
2.7448979591836737,37.32136825245373
2.795918367346939,36.152392399528374
2.8469387755102042,34.99864389635282
2.8979591836734695,33.917756712266744
2.9489795918367347,32.97681619011335
3.0,32.20885526193905
